,sessionStepId,session.sessionId,steps.stepId,steps.filePath,steps.stepCategory,steps.prompt,start_time_groundtruth,end_time_groundtruth,session.sessionScriptId,steps.name,steps.sequenceNumber,steps.elicitType,session.language,sessionId,stepId,RatePhonationStepMaxVoicedDuration,RatePhonationStepMaxVoicedDurationNoAmbient,RatePhonationStepPauseCount,RatePhonationStepPauseCountNoAmbient,RatePhonationStepPauseMean,RatePhonationStepPauseMeanNoAmbient,RatePhonationStepPausePercent,RatePhonationStepPausePercentNoAmbient,RatePhonationStepSpeechEndTime,RatePhonationStepSpeechEndTimeNoAmbient,RatePhonationStepSpeechStartTime,RatePhonationStepSpeechStartTimeNoAmbient,RatePhonationStepSpeechTotalDuration,RatePhonationStepSpeechTotalDurationNoAmbient,RatePhonationStepTotalVoicedDuration,RatePhonationStepTotalVoicedDurationNoAmbient,RateSentenceStepArticulationSpeed,RateSentenceStepArticulationSpeedNoAmbient,RateSentenceStepMaxVoicedDuration,RateSentenceStepMaxVoicedDurationNoAmbient,RateSentenceStepPauseCount,RateSentenceStepPauseCountNoAmbient,RateSentenceStepPauseMean,RateSentenceStepPauseMeanNoAmbient,RateSentenceStepPausePercent,RateSentenceStepPausePercentNoAmbient,RateSentenceStepSpeechEndTime,RateSentenceStepSpeechEndTimeNoAmbient,RateSentenceStepSpeechSpeed,RateSentenceStepSpeechSpeedNoAmbient,RateSentenceStepSpeechStartTime,RateSentenceStepSpeechStartTimeNoAmbient,RateSentenceStepTotalSpeechDuration,RateSentenceStepTotalSpeechDurationNoAmbient,RateSentenceStepTotalVoicedDuration,RateSentenceStepTotalVoicedDurationNoAmbient,asr_engine_aws,asr_start_time_aws,asr_end_time_aws,transcript_aws,asr_engine_google,asr_start_time_google,asr_end_time_google,transcript_google
203,5022-002061-19-20171026-1029-10,5022-002061-19-20171026-1029,10,/home/prad/datasets/phonation_data/5022-002061-19-20171026-1029-10.wav,phonation,"Say ""aaah""",0.60406,11.97905,vad_analysis,10,10,speech,en-us,5022-002061-19-20171026-1029,10.0,11.205,11.175,0.0,0.0,0.0,0.0,0.0,0.0,11.814,11.775,0.609,0.6,11.205,11.175,11.205,11.175,,,11.205,10.575,0.0,0.0,0.0,0.0,0.0,0.0,11.814,11.205,,,0.609,0.63,11.205,10.575,11.205,10.575,aws,0.44,10.16,Uh ah.,google,,,
204,5022-001042-06-20181101-1126-10,5022-001042-06-20181101-1126,10,/home/prad/datasets/phonation_data/5022-001042-06-20181101-1126-10.wav,phonation,"Say ""aaah""",0.54478,9.27825,vad_analysis,10,10,speech,en-us,5022-001042-06-20181101-1126,10.0,8.73,8.655000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.26375,9.21,0.5337500000000004,0.555,8.73,8.655000000000001,8.73,8.655000000000001,,,8.73,8.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.26375,9.12,,,0.5337500000000004,0.57,8.73,8.549999999999999,8.73,8.549999999999999,aws,,,,google,,,
205,5022-001011-04-20180911-0811-10,5022-001011-04-20180911-0811,10,/home/prad/datasets/phonation_data/5022-001011-04-20180911-0811-10.wav,phonation,"Say ""aaah""",1.0739,15.8289,vad_analysis,10,10,speech,en-us,5022-001011-04-20180911-0811,10.0,8.13,8.1,1.0,1.0,0.7950000000000017,0.8249999999999993,0.0560081466395111,0.0582226762002044,15.8025,15.795,1.0724999999999998,1.11,14.73,14.685,13.905,13.829999999999998,,,8.475,5.58,1.0,2.0,0.450000000000001,1.0950000000000006,0.0325865580448065,0.157563025210084,15.8025,15.39,,,1.0724999999999998,1.11,14.73,14.28,14.25,12.03,aws,0.94,15.97,Uh oh.,google,,,
206,5022-061082-01-20181023-2138-10,5022-061082-01-20181023-2138,10,/home/prad/datasets/phonation_data/5022-061082-01-20181023-2138-10.wav,phonation,"Say ""aaah""",0.56635,9.63286,vad_analysis,10,10,speech,en-us,5022-061082-01-20181023-2138,10.0,9.134999999999998,8.955,1.0,0.0,0.1049999999999995,0.0,0.0139534883720931,0.0,9.6794375,9.525,0.0044374999999998,0.57,9.675,8.955,9.539999999999996,8.955,,,9.555,8.745,0.0,0.0,0.0,0.0,0.0,0.0,9.5594375,9.315,,,0.0044374999999998,0.57,9.555,8.745,9.555,8.745,aws,0.44,9.65,Ah.,google,,,
207,5022-001008-13-20180808-0843-10,5022-001008-13-20180808-0843,10,/home/prad/datasets/phonation_data/5022-001008-13-20180808-0843-10.wav,phonation,"Say ""aaah""",0.0125,17.92587,vad_analysis,10,10,speech,en-us,5022-001008-13-20180808-0843,10.0,17.88,17.595,0.0,0.0,0.0,0.0,0.0,0.0,17.888875,17.61,0.0088749999999997,0.015,17.88,17.595,17.88,17.595,,,17.895,4.5,0.0,8.0,0.0,0.5062500000000001,0.0,0.2602365787079164,17.903875,16.485,,,0.0088749999999997,0.0,17.895,16.485,17.895,12.194999999999997,aws,0.0,17.97,Uh huh. Mm mm mm.,google,,,
208,5022-001011-04-20180612-1246-10,5022-001011-04-20180612-1246,10,/home/prad/datasets/phonation_data/5022-001011-04-20180612-1246-10.wav,phonation,"Say ""aaah""",1.1605,14.92818,vad_analysis,10,10,speech,en-us,5022-001011-04-20180612-1246,10.0,13.725,13.665,0.0,0.0,0.0,0.0,0.0,0.0,14.8718125,14.85,1.1468125000000002,1.185,13.725,13.665,13.725,13.665,,,13.71,13.62,0.0,0.0,0.0,0.0,0.0,0.0,14.8718125,14.82,,,1.1618125,1.2,13.71,13.62,13.71,13.62,aws,0.0,15.05,start again. Okay. Oh.,google,,,
209,5022-001001-05-20181031-0635-10,5022-001001-05-20181031-0635,10,/home/prad/datasets/phonation_data/5022-001001-05-20181031-0635-10.wav,phonation,"Say ""aaah""",0.91499,6.608910000000002,vad_analysis,10,10,speech,en-us,5022-001001-05-20181031-0635,10.0,5.744999999999999,5.535,1.0,1.0,0.5849999999999991,1.335,0.0923423423423424,0.196969696969697,7.564874999999999,7.905,0.904875,0.975,6.6599999999999975,6.9300000000000015,6.044999999999997,5.565,,,5.76,5.5500000000000025,1.0,0.0,0.5700000000000003,0.0,0.0847457627118643,0.0,7.984874999999999,6.525,,,0.904875,0.975,7.079999999999997,5.5500000000000025,6.479999999999999,5.5500000000000025,aws,0.14,7.77,a okay.,google,,,
210,5022-001041-01-20170808-1103-10,5022-001041-01-20170808-1103,10,/home/prad/datasets/phonation_data/5022-001041-01-20170808-1103-10.wav,phonation,"Say ""aaah""",0.68607,15.22521,vad_analysis,10,10,speech,en-us,5022-001041-01-20170808-1103,10.0,14.43,14.385,0.0,0.0,0.0,0.0,0.0,0.0,15.1750625,15.135,0.7450625000000004,0.75,14.43,14.385,14.43,14.385,,,14.445,8.94,0.0,1.0,0.0,0.4049999999999993,0.0,0.03125,15.1750625,14.685,,,0.7300624999999998,0.765,14.445,13.92,14.445,13.485,aws,,,,google,,,
211,5022-034098-31-20190115-1650-10,5022-034098-31-20190115-1650,10,/home/prad/datasets/phonation_data/5022-034098-31-20190115-1650-10.wav,phonation,"Say ""aaah""",0.5545399999999999,6.44428,vad_analysis,10,10,speech,en-us,5022-034098-31-20190115-1650,10.0,5.879999999999999,5.76,0.0,0.0,0.0,0.0,0.0,0.0,6.430312499999999,6.33,0.5503125000000004,0.57,5.879999999999999,5.76,5.879999999999999,5.76,,,5.879999999999999,3.825,0.0,1.0,0.0,0.75,0.0,0.1666666666666666,6.430312499999999,5.25,,,0.5503125000000004,0.57,5.879999999999999,4.68,5.879999999999999,3.9,aws,0.44,6.56,Ah.,google,,,
212,5022-034098-04-20180731-0921-10,5022-034098-04-20180731-0921,10,/home/prad/datasets/phonation_data/5022-034098-04-20180731-0921-10.wav,phonation,"Say ""aaah""",1.13493,14.77485,vad_analysis,10,10,speech,en-us,5022-034098-04-20180731-0921,10.0,13.575,13.56,0.0,0.0,0.0,0.0,0.0,0.0,14.7185625,14.7,1.1435625000000005,1.14,13.575,13.56,13.575,13.56,,,13.590000000000002,12.69,0.0,0.0,0.0,0.0,0.0,0.0,14.7185625,13.83,,,1.1285624999999997,1.14,13.590000000000002,12.69,13.590000000000002,12.69,aws,0.94,14.86,Oh!,google,,,
213,5022-031089-03-20180827-0528-10,5022-031089-03-20180827-0528,10,/home/prad/datasets/phonation_data/5022-031089-03-20180827-0528-10.wav,phonation,"Say ""aaah""",0.24167,16.0226,vad_analysis,10,10,speech,en-us,5022-031089-03-20180827-0528,10.0,15.675,15.66,0.0,0.0,0.0,0.0,0.0,0.0,15.939625,15.9,0.2646249999999997,0.24,15.675,15.66,15.675,15.66,,,15.69,7.14,0.0,1.0,0.0,1.4849999999999994,0.0,0.0968360498561841,15.954625,15.9,,,0.2646249999999997,0.255,15.69,15.645,15.69,14.13,aws,0.14,16.16,"Mm. Oh, uh",google,,,
214,5022-002063-08-20180613-1123-10,5022-002063-08-20180613-1123,10,/home/prad/datasets/phonation_data/5022-002063-08-20180613-1123-10.wav,phonation,"Say ""aaah""",0.45813,29.814,vad_analysis,10,10,speech,en-us,5022-002063-08-20180613-1123,10.0,29.265,29.31,0.0,0.0,0.0,0.0,0.0,0.0,29.7056875,29.775,0.4406874999999997,0.465,29.265,29.31,29.265,29.31,,,29.265,6.210000000000001,0.0,13.0,0.0,0.8007692307692307,0.0,0.3684749232343907,29.7056875,29.775,,,0.4406874999999997,0.465,29.265,29.31,29.265,18.51000000000001,aws,0.04,15.37,No. Uh huh.,google,,,
215,5022-002068-10-20181005-1021-10,5022-002068-10-20181005-1021,10,/home/prad/datasets/phonation_data/5022-002068-10-20181005-1021-10.wav,phonation,"Say ""aaah""",0.95845,29.93013,vad_analysis,10,10,speech,en-us,5022-002068-10-20181005-1021,10.0,28.875,28.935,0.0,0.0,0.0,0.0,0.0,0.0,29.8294375,29.895,0.9544375,0.96,28.875,28.935,28.875,28.935,,,28.875,12.900000000000002,0.0,8.0,0.0,0.5250000000000007,0.0,0.1537662337662337,29.8294375,29.88,,,0.9544375,1.005,28.875,28.875,28.875,24.435,aws,0.84,29.94,Oh!,google,,,
216,5022-034098-17-20180910-1725-10,5022-034098-17-20180910-1725,10,/home/prad/datasets/phonation_data/5022-034098-17-20180910-1725-10.wav,phonation,"Say ""aaah""",0.23008,14.91231,vad_analysis,10,10,speech,en-us,5022-034098-17-20180910-1725,10.0,14.67,14.505,3.0,5.0,0.4099999999999995,0.6000000000000003,0.0718367346938777,0.1652242328874903,18.5896875,19.305,0.2146875000000001,0.24,18.375,19.065,17.054999999999996,15.914999999999996,,,14.67,13.92,2.0,1.0,0.4124999999999978,1.4849999999999994,0.0482026143790848,0.097678916827853,18.574687500000003,15.735,,,0.2146875000000001,0.225,18.360000000000007,15.51,17.475000000000005,13.995,aws,0.14,19.34,"Uh, yeah. Uh",google,,,
217,5022-061081-02-20190122-1320-10,5022-061081-02-20190122-1320,10,/home/prad/datasets/phonation_data/5022-061081-02-20190122-1320-10.wav,phonation,"Say ""aaah""",1.0116,23.16419,vad_analysis,10,10,speech,en-us,5022-061081-02-20190122-1320,10.0,22.155,22.065,1.0,0.0,0.4199999999999999,0.0,0.0195312500000001,0.0,23.0461875,22.98,0.0061874999999993,0.915,23.04,22.065,22.59,22.065,,,22.155,21.91500000000001,1.0,0.0,0.4199999999999999,0.0,0.0195312500000001,0.0,23.0461875,22.92,,,0.0061874999999993,1.005,23.04,21.91500000000001,22.59,21.91500000000001,aws,0.88,22.98,00!,google,,,
218,5022-001055-06-20180530-0929-10,5022-001055-06-20180530-0929,10,/home/prad/datasets/phonation_data/5022-001055-06-20180530-0929-10.wav,phonation,"Say ""aaah""",1.6187200000000002,21.08372,vad_analysis,10,10,speech,en-us,5022-001055-06-20180530-0929,10.0,12.6,19.26,3.0,1.0,0.1149999999999996,0.2250000000000001,0.0232371794871796,0.0129969418960245,20.3475,20.895,1.6274999999999995,1.275,18.72,19.62,18.285,19.365,,,19.485,19.125,0.0,0.0,0.0,0.0,0.0,0.0,20.7525,20.76,,,1.2675,1.635,19.485,19.125,19.485,19.125,aws,1.94,23.75,"Oh, a",google,,,
219,5022-002071-06-20180427-0910-10,5022-002071-06-20180427-0910,10,/home/prad/datasets/phonation_data/5022-002071-06-20180427-0910-10.wav,phonation,"Say ""aaah""",1.7693,14.2438,vad_analysis,10,10,speech,en-us,5022-002071-06-20180427-0910,10.0,11.805,12.42,2.0,1.0,0.2325,0.2850000000000001,0.0398179749715587,0.0238907849829351,14.974375000000002,14.97,1.7893749999999995,1.785,13.185000000000002,13.185,12.66,12.87,,,12.405,9.84,1.0,1.0,0.3000000000000007,0.375,0.0250284414106938,0.0307517084282459,14.974375000000002,14.955,,,1.7893749999999995,1.785,13.185000000000002,13.17,12.855000000000004,12.765,aws,1.64,15.05,"a, uh",google,,,
220,5022-001055-08-20181220-1201-10,5022-001055-08-20181220-1201,10,/home/prad/datasets/phonation_data/5022-001055-08-20181220-1201-10.wav,phonation,"Say ""aaah""",1.04259,11.29075,vad_analysis,10,10,speech,en-us,5022-001055-08-20181220-1201,10.0,1.755,10.23,4.0,1.0,1.6237499999999996,0.8849999999999998,0.5935397039030955,0.0784061696658097,12.54,12.705,1.3949999999999996,1.035,11.145,11.67,4.53,10.755,,,2.9399999999999995,10.14,3.0,1.0,1.785,0.9450000000000004,0.4879032258064516,0.085413929040736,12.54,12.51,,,1.38,1.095,11.16,11.415,5.715,10.439999999999998,aws,0.84,8.67,Ah.,google,,,
221,5022-001042-06-20180807-1129-10,5022-001042-06-20180807-1129,10,/home/prad/datasets/phonation_data/5022-001042-06-20180807-1129-10.wav,phonation,"Say ""aaah""",0.62925,10.15591,vad_analysis,10,10,speech,en-us,5022-001042-06-20180807-1129,10.0,9.48,9.48,0.0,0.0,0.0,0.0,0.0,0.0,10.1215625,10.125,0.6415624999999991,0.645,9.48,9.48,9.48,9.48,,,9.48,9.42,0.0,0.0,0.0,0.0,0.0,0.0,10.1215625,10.08,,,0.6415624999999991,0.66,9.48,9.42,9.48,9.42,aws,0.44,7.66,Uh huh.,google,,,
222,5022-002066-10-20180328-1108-10,5022-002066-10-20180328-1108,10,/home/prad/datasets/phonation_data/5022-002066-10-20180328-1108-10.wav,phonation,"Say ""aaah""",0.34375,5.91597,vad_analysis,10,10,speech,en-us,5022-002066-10-20180328-1108,10.0,5.5349999999999975,5.46,0.0,0.0,0.0,0.0,0.0,0.0,5.868625,5.805,0.3336250000000005,0.345,5.5349999999999975,5.46,5.5349999999999975,5.46,,,5.5200000000000005,4.185,0.0,0.0,0.0,0.0,0.0,0.0,5.853625000000001,4.515,,,0.3336250000000005,0.33,5.5200000000000005,4.185,5.5200000000000005,4.185,aws,0.24,6.57,Mm hmm.,google,,,
223,5022-031089-03-20181126-0049-10,5022-031089-03-20181126-0049,10,/home/prad/datasets/phonation_data/5022-031089-03-20181126-0049-10.wav,phonation,"Say ""aaah""",0.26191,21.54974,vad_analysis,10,10,speech,en-us,5022-031089-03-20181126-0049,10.0,21.18,21.165,0.0,0.0,0.0,0.0,0.0,0.0,21.4654375,21.45,0.2854375000000004,0.285,21.18,21.165,21.18,21.165,,,21.195,6.7200000000000015,0.0,5.0,0.0,0.9420000000000008,0.0,0.2391143911439115,21.4804375,20.61,,,0.2854375000000004,0.285,21.195,20.325,21.195,15.464999999999998,aws,0.14,18.71,a a.,google,,,
224,5022-002068-10-20190114-1124-10,5022-002068-10-20190114-1124,10,/home/prad/datasets/phonation_data/5022-002068-10-20190114-1124-10.wav,phonation,"Say ""aaah""",0.46148,16.33547,vad_analysis,10,10,speech,en-us,5022-002068-10-20190114-1124,10.0,14.61,15.57,1.0,0.0,0.2550000000000025,0.0,0.0182516810758883,0.0,16.1044375,16.035,0.4894374999999993,0.465,15.615,15.57,15.330000000000004,15.57,,,15.63,7.98,0.0,3.0,0.0,0.6050000000000004,0.0,0.140331491712707,16.1194375,14.085,,,0.4894374999999993,0.51,15.63,13.575,15.63,11.670000000000003,aws,0.34,16.36,Oh!,google,,,
225,5022-001037-01-20180305-0833-10,5022-001037-01-20180305-0833,10,/home/prad/datasets/phonation_data/5022-001037-01-20180305-0833-10.wav,phonation,"Say ""aaah""",1.00088,14.88352,vad_analysis,10,10,speech,en-us,5022-001037-01-20180305-0833,10.0,13.515,13.785,0.0,0.0,0.0,0.0,0.0,0.0,14.520375,14.805,1.005375,1.02,13.515,13.785,13.515,13.785,,,13.815,13.47,0.0,0.0,0.0,0.0,0.0,0.0,14.820375,14.49,,,1.005375,1.02,13.815,13.47,13.815,13.47,aws,0.64,11.77,"Ah, uh",google,,,
226,5022-002063-06-20180830-1159-10,5022-002063-06-20180830-1159,10,/home/prad/datasets/phonation_data/5022-002063-06-20180830-1159-10.wav,phonation,"Say ""aaah""",0.0,29.814,vad_analysis,10,10,speech,en-us,5022-002063-06-20180830-1159,10.0,29.685,21.18,0.0,2.0,0.0,0.2249999999999996,0.0,0.0172326406487581,29.709375,29.625,0.024375,0.03,29.685,29.595,29.685,29.085,,,29.685,8.940000000000003,0.0,7.0,0.0,1.8771428571428568,0.0,0.474413646055437,29.709375,28.215,,,0.024375,0.075,29.685,28.14,29.685,14.790000000000004,aws,,,,google,,,
227,5022-001054-01-20171027-1038-10,5022-001054-01-20171027-1038,10,/home/prad/datasets/phonation_data/5022-001054-01-20171027-1038-10.wav,phonation,"Say ""aaah""",1.02896,10.86447,vad_analysis,10,10,speech,en-us,5022-001054-01-20171027-1038,10.0,9.795000000000002,1.125,0.0,4.0,0.0,0.45,0.0,0.4398625429553265,10.8405625,5.52,1.0455625,1.155,9.795000000000002,4.364999999999998,9.795000000000002,2.4449999999999994,,,9.795000000000002,5.1450000000000005,0.0,1.0,0.0,0.4050000000000002,0.0,0.0552380952380951,10.8405625,9.015,,,1.0455625,1.14,9.795000000000002,7.875000000000001,9.795000000000002,7.440000000000001,aws,0.74,13.37,"Hmm, a",google,,,
228,5022-002070-02-20180718-0741-10,5022-002070-02-20180718-0741,10,/home/prad/datasets/phonation_data/5022-002070-02-20180718-0741-10.wav,phonation,"Say ""aaah""",0.95563,15.09791,vad_analysis,10,10,speech,en-us,5022-002070-02-20180718-0741,10.0,6.165000000000001,8.535,3.0,5.0,2.1749999999999994,0.441,0.4767567567567568,0.1725274725274725,14.8575,14.61,0.9825,0.96,13.875,13.65,7.26,11.294999999999998,,,7.440000000000001,7.515,4.0,4.0,0.7237499999999999,0.8399999999999999,0.2172972972972973,0.2546652030735454,14.8575,14.625,,,0.9825,0.96,13.875,13.665,10.86,10.185,aws,0.84,6.77,hmm.,google,,,
229,5022-002061-29-20180514-1220-10,5022-002061-29-20180514-1220,10,/home/prad/datasets/phonation_data/5022-002061-29-20180514-1220-10.wav,phonation,"Say ""aaah""",0.68148,8.38702,vad_analysis,10,10,speech,en-us,5022-002061-29-20180514-1220,10.0,8.19,8.175,0.0,2.0,0.0,0.2325,0.0,0.0589225589225587,8.882375,9.6,0.6923750000000002,0.69,8.19,8.91,8.19,8.385000000000002,,,8.910000000000002,8.04,0.0,1.0,0.0,0.6899999999999995,0.0,0.0816326530612245,9.602375000000002,9.585,,,0.6923750000000002,0.765,8.910000000000002,8.82,8.910000000000002,8.1,aws,1.14,11.85,Oh!,google,,,
230,5022-031089-05-20180905-0356-10,5022-031089-05-20180905-0356,10,/home/prad/datasets/phonation_data/5022-031089-05-20180905-0356-10.wav,phonation,"Say ""aaah""",0.5173300000000001,24.69169,vad_analysis,10,10,speech,en-us,5022-031089-05-20180905-0356,10.0,23.97,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5320625,24.555,0.5620624999999997,0.555,23.97,24.0,23.97,24.0,,,23.97,13.665,0.0,2.0,0.0,0.3600000000000003,0.0,0.0347129506008011,24.5320625,23.025,,,0.5620624999999997,0.555,23.97,22.47,23.97,21.69,aws,,,,google,,,
231,5022-001047-07-20180920-0831-10,5022-001047-07-20180920-0831,10,/home/prad/datasets/phonation_data/5022-001047-07-20180920-0831-10.wav,phonation,"Say ""aaah""",0.36963,13.00932,vad_analysis,10,10,speech,en-us,5022-001047-07-20180920-0831,10.0,12.63,12.615,0.0,0.0,0.0,0.0,0.0,0.0,12.991999999999996,12.99,0.3619999999999992,0.375,12.63,12.615,12.63,12.615,,,12.63,4.62,0.0,5.0,0.0,0.5879999999999997,0.0,0.244946492271106,12.991999999999996,12.99,,,0.3619999999999992,0.375,12.63,12.615,12.63,9.525,aws,0.64,19.06,uh,google,,,
232,5022-061082-01-20181120-2120-10,5022-061082-01-20181120-2120,10,/home/prad/datasets/phonation_data/5022-061082-01-20181120-2120-10.wav,phonation,"Say ""aaah""",0.45403,10.13021,vad_analysis,10,10,speech,en-us,5022-061082-01-20181120-2120,10.0,10.079999999999998,9.555,0.0,0.0,0.0,0.0,0.0,0.0,10.0865,10.005,0.0064999999999999,0.45,10.079999999999998,9.555,10.079999999999998,9.555,,,10.065,9.15,0.0,0.0,0.0,0.0,0.0,0.0,10.0715,9.6,,,0.0064999999999999,0.45,10.065,9.15,10.065,9.15,aws,11.74,12.1,Thank you.,google,,,
233,5022-001055-06-20180920-1300-10,5022-001055-06-20180920-1300,10,/home/prad/datasets/phonation_data/5022-001055-06-20180920-1300-10.wav,phonation,"Say ""aaah""",0.67737,8.97947,vad_analysis,10,10,speech,en-us,5022-001055-06-20180920-1300,10.0,3.69,8.235,2.0,0.0,0.2024999999999996,0.0,0.0605468750000002,0.0,8.365499999999999,8.91,0.6854999999999998,0.675,7.68,8.235,7.214999999999997,8.235,,,8.1,8.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.8155,8.805,,,0.7155,0.675,8.1,8.129999999999999,8.1,8.129999999999999,aws,0.54,9.06,Ah.,google,,,
234,5022-034098-02-20180730-0847-10,5022-034098-02-20180730-0847,10,/home/prad/datasets/phonation_data/5022-034098-02-20180730-0847-10.wav,phonation,"Say ""aaah""",0.91965,20.36499,vad_analysis,10,10,speech,en-us,5022-034098-02-20180730-0847,10.0,20.37,12.63,1.0,4.0,0.495000000000001,0.4612500000000006,0.0247175141242937,0.0926449787835926,22.1953125,22.185,0.9553125000000002,0.975,21.24,21.21,20.715,19.245,,,20.37,5.835,1.0,10.0,0.495000000000001,1.0920000000000003,0.0247175141242937,0.5293701344656763,22.1953125,22.17,,,0.9553125000000002,0.975,21.24,21.195,20.715,9.974999999999993,aws,0.84,22.21,Oh. Um Wow. Oh.,google,,,
235,5022-002061-29-20180108-1225-10,5022-002061-29-20180108-1225,10,/home/prad/datasets/phonation_data/5022-002061-29-20180108-1225-10.wav,phonation,"Say ""aaah""",1.17249,14.63661,vad_analysis,10,10,speech,en-us,5022-002061-29-20180108-1225,10.0,13.71,13.86,0.0,0.0,0.0,0.0,0.0,0.0,14.880187500000002,15.06,1.1701875,1.2,13.71,13.86,13.71,13.86,,,13.919999999999998,12.96,0.0,1.0,0.0,0.3149999999999995,0.0,0.0252469813391877,15.0901875,14.865,,,1.1701875,1.2,13.919999999999998,13.665,13.919999999999998,13.32,aws,0.44,4.85,uh,google,,,
236,5022-002060-14-20180703-1103-10,5022-002060-14-20180703-1103,10,/home/prad/datasets/phonation_data/5022-002060-14-20180703-1103-10.wav,phonation,"Say ""aaah""",0.42657,22.18405,vad_analysis,10,10,speech,en-us,5022-002060-14-20180703-1103,10.0,20.01,21.615,1.0,0.0,0.1049999999999968,0.0,0.0065741417092767,0.0,20.964625,22.05,0.4296250000000006,0.435,20.535,21.615,20.4,21.615,,,20.73,8.084999999999999,0.0,7.0,0.0,1.088571428571428,0.0,0.3981693363844394,21.174625,20.1,,,0.4446250000000002,0.435,20.73,19.665000000000006,20.73,11.835,aws,0.24,14.46,"uh, thing.",google,,,
237,5022-002063-06-20180424-0850-10,5022-002063-06-20180424-0850,10,/home/prad/datasets/phonation_data/5022-002063-06-20180424-0850-10.wav,phonation,"Say ""aaah""",0.25661,29.83725,vad_analysis,10,10,speech,en-us,5022-002063-06-20180424-0850,10.0,29.535,29.535,0.0,0.0,0.0,0.0,0.0,0.0,29.7364375,29.805,0.2014375,0.27,29.535,29.535,29.535,29.535,,,29.535,14.01,0.0,6.0,0.0,1.7524999999999995,0.0,0.362112747587608,29.7364375,29.805,,,0.2014375,0.27,29.535,29.535,29.535,18.84,aws,0.14,7.46,Oh!,google,,,
238,5022-061082-01-20180731-2120-10,5022-061082-01-20180731-2120,10,/home/prad/datasets/phonation_data/5022-061082-01-20180731-2120-10.wav,phonation,"Say ""aaah""",0.74661,16.97575,vad_analysis,10,10,speech,en-us,5022-061082-01-20180731-2120,10.0,7.23,16.08,7.0,0.0,0.6964285714285711,0.0,0.3024085637823371,0.0,16.82875,16.86,0.0137499999999999,0.78,16.814999999999998,16.08,11.73,16.08,,,16.83,6.72,0.0,3.0,0.0,2.5050000000000003,0.0,0.4787535410764872,16.84375,16.635,,,0.0137499999999999,0.75,16.83,15.885000000000002,16.83,8.280000000000001,aws,0.64,17.56,Ah ah.,google,,,
239,5022-002061-30-20180219-0951-10,5022-002061-30-20180219-0951,10,/home/prad/datasets/phonation_data/5022-002061-30-20180219-0951-10.wav,phonation,"Say ""aaah""",0.96063,22.40105,vad_analysis,10,10,speech,en-us,5022-002061-30-20180219-0951,10.0,21.525,21.51,0.0,1.0,0.0,1.3049999999999995,0.0,0.0583989501312336,22.4760625,23.82,0.9510625,0.96,21.525,22.86,21.525,21.525,,,21.660000000000004,14.25,0.0,4.0,0.0,0.5437500000000006,0.0,0.1248979591836735,22.61106250000001,19.365,,,0.9510625,0.99,21.660000000000004,18.375,21.660000000000004,16.08,aws,0.54,9.75,uh,google,,,
